Org.;C.Gestor;Pro.;Eco.;Descripción;Créditos Iniciales;Modificaciones de Crédito;Créditos Totales consignados;Saldo de Créditos Retenidos pdtes de utilización;Saldo de Créditos Retenidos para Trans.;Saldo de Acuerd. Créd. para No Disponibil.;Saldo de Gastos Autorizados;Saldo de Gastos Compromet.;Saldo de Obligaciones Reconocidas;Saldo de Pagos Ordenados;Pagos Realizados;Total gastado;Saldo de Créditos disponibles;Saldo de Créditos disp. a nivel de Vinculación;% de Realizacion del Presupuesto;Facturas consumen disp. Pend. Contabilizar;Saldo de Crédito Disponible Real;Gasto Pendiente Aplicar a Presupuesto;Gastado en Fase Definitiva;Capítulo
17;EC-EC - ECONOMIA (2019);92010;20600;Arrend. equipos  procesos información-Serv. Centrales Adm. G;6.259,59;0,00;6.259,59;0,00;0,00;0,00;0,00;490,05;0,00;0,00;0,00;490,05;5.769,54;1.291.510,44;0,00%;0,00;5.769,54;0,00;490,05;2
17;EC-EC - ECONOMIA (2019);92010;21200;Repar.mant.conserv.edific y otras constr-Serv Grales Adm Gra;300,00;0,00;300,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;300,00;2
17;EC-EC - ECONOMIA (2019);92010;21206;Rep.mant.conserv. ascens,elevad y montacar-Serv Grales A. Gr;4.000,00;1.872,29;5.872,29;1.872,29;0,00;0,00;0,00;3.267,00;0,00;0,00;1.306,80;6.446,09;-573,80;1.291.510,44;22,25%;0,00;-573,80;1.872,29;8.318,38;2
17;EC-EC - ECONOMIA (2019);92010;21600;Repar.manten. conserv.equip.procesos informac.-S.Grales Adm.;0,00;1.374,58;1.374,58;1.374,58;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.374,58;0,00;1.291.510,44;0,00%;0,00;0,00;1.374,58;2.749,16;2
17;EC-EC - ECONOMIA (2019);92010;22000;Ordinario no inventariable-Servicios Grales Admon Gral;900,00;0,00;900,00;700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;700,00;200,00;1.291.510,44;0,00%;0,00;200,00;0,00;700,00;2
17;EC-EC - ECONOMIA (2019);92010;22001;Prensa, revist, libros y otras publicac-Serv Grales Adm Gral;100,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;100,00;2
17;EC-EC - ECONOMIA (2019);92010;22003;Ordinario no inventariable para almacen-Serv Grales Adm Gral;1.647,00;0,00;1.647,00;0,00;0,00;0,00;0,00;1.647,00;0,00;0,00;667,82;2.314,82;-667,82;1.291.510,44;40,55%;0,00;-667,82;1.020,34;3.335,16;2
17;EC-EC - ECONOMIA (2019);92010;22199;Otros suministros-Serv.Grales.Admon.Gral.;100,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;100,00;2
17;EC-EC - ECONOMIA (2019);92010;22201;Postales-Serv.grales.Admón.General;150,00;0,00;150,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;50,00;1.291.510,44;0,00%;0,00;50,00;0,00;100,00;2
17;EC-EC - ECONOMIA (2019);92010;22300;Transportes de mercancias-Serv.Grales.Admon.Gral.;300,00;0,00;300,00;150,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150,00;150,00;1.291.510,44;0,00%;0,00;150,00;0,00;150,00;2
17;EC-EC - ECONOMIA (2019);92010;22602;Publicidad y propaganda-Servicios Grales Admon Gral;900,00;0,00;900,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;900,00;1.291.510,44;0,00%;0,00;900,00;0,00;0,00;2
17;EC-EC - ECONOMIA (2019);92010;22603;Publicación en diarios oficiales-Servicios Grales Admon Gral;24.550,00;0,00;24.550,00;5.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;5.000,00;19.550,00;1.291.510,44;0,00%;0,00;19.550,00;0,00;5.000,00;2
17;EC-EC - ECONOMIA (2019);92010;22604;Jurídicos, contenciosos-Serv.Grales.Admon.General;2.000,00;0,00;2.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;1.000,00;1.291.510,44;0,00%;0,00;1.000,00;0,00;1.000,00;2
17;EC-EC - ECONOMIA (2019);92010;23000;De los miembros órganos de gobierno-Serv.Grales.Admon.Gral.;800,00;0,00;800,00;600,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;600,00;200,00;1.291.510,44;0,00%;0,00;200,00;0,00;600,00;2
17;EC-EC - ECONOMIA (2019);92010;23010;Del personal directivo-Serv.Grales.Admon.Gral.;800,00;0,00;800,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;800,00;1.291.510,44;0,00%;0,00;800,00;0,00;0,00;2
17;EC-EC - ECONOMIA (2019);92010;23020;Dietas del personal no directivo-Servicios Grales Admon Gral;300,00;0,00;300,00;486,10;0,00;0,00;0,00;0,00;0,00;0,00;194,24;680,34;-380,34;1.291.510,44;64,75%;0,00;-380,34;0,00;680,34;2
17;EC-EC - ECONOMIA (2019);92010;23100;De los miembros de los órganos de gobierno-Serv.Grales.Admon;1.000,00;0,00;1.000,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;1.000,00;2
17;EC-EC - ECONOMIA (2019);92010;23110;Del personal directivo-Serv.Grales.Admon.Gral.;1.000,00;0,00;1.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.000,00;1.291.510,44;0,00%;0,00;1.000,00;0,00;0,00;2
17;EC-EC - ECONOMIA (2019);92010;23120;Locomoción del personal no directivo-Servicios Grales Admon;400,00;0,00;400,00;512,00;0,00;0,00;0,00;0,00;0,00;0,00;305,76;817,76;-417,76;1.291.510,44;76,44%;0,00;-417,76;0,00;817,76;2
17;CE-PR - COORD. DE ENTID MUNICIPAL;92031;22003;Ordinario no inventariable para almacen-Coord.Entidades Mpal;126,00;0,00;126,00;0,00;0,00;0,00;0,00;126,00;0,00;0,00;0,00;126,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;126,00;2
17;CE-PR - COORD. DE ENTID MUNICIPAL;92031;22604;Jurídicos, contenciosos-Coord.Entidades Mpales.;2.700,00;0,00;2.700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.700,00;1.291.510,44;0,00%;0,00;2.700,00;0,00;0,00;2
17;CE-PR - COORD. DE ENTID MUNICIPAL;92031;22706;Estudios y trabajos técnicos-Coord.Entidades Mpales.;4.000,00;0,00;4.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;4.000,00;1.291.510,44;0,00%;0,00;4.000,00;0,00;0,00;2
17;EC-EC - ECONOMIA (2019);92071;21600;Repar.manten. conserv.equip.procesos informac.-Planes Especi;0,00;619,94;619,94;619,94;0,00;0,00;0,00;0,00;0,00;0,00;0,00;619,94;0,00;1.291.510,44;0,00%;0,00;0,00;619,94;1.239,88;2
17;EC-EC - ECONOMIA (2019);92910;50000;Fondo Contingencia de Ejecución Presupuestaria(art.31LOEPSF);2.391.030,01;-473.449,91;1.917.580,10;0,00;385.480,94;0,00;0,00;0,00;0,00;0,00;0,00;385.480,94;1.532.099,16;1.532.099,16;0,00%;0,00;1.532.099,16;0,00;385.480,94;5
17;EC-EC - ECONOMIA (2019);93110;12001;Sueldos grupo A2 P. Funcionario-Admon.  Gral. Área Económica;29.879,00;2.382,06;32.261,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;27.659,34;27.659,34;4.601,72;11.827.880,44;85,74%;0,00;4.601,72;0,00;27.659,34;1
17;EC-EC - ECONOMIA (2019);93110;12003;Sueldos del Grupo C1. Admín General del Área Econó;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.167,65;7.167,65;-7.167,65;11.827.880,44; ;0,00;-7.167,65;0,00;7.167,65;1
17;EC-EC - ECONOMIA (2019);93110;12004;Sueldos grupo C2 P. Funcionario-Admon. Gral. Área Económica;9.659,10;1.221,08;10.880,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.025,39;6.025,39;4.854,79;11.827.880,44;55,38%;0,00;4.854,79;0,00;6.025,39;1
17;EC-EC - ECONOMIA (2019);93110;12006;Trienios Personal Funcionario-Admon. Gral. Área Económica;10.720,32;467,12;11.187,44;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.683,20;11.683,20;-495,76;11.827.880,44;104,43%;0,00;-495,76;0,00;11.683,20;1
17;EC-EC - ECONOMIA (2019);93110;12100;Complemento destino P. Funcionario-Admon. Gral. Área Económ.;19.449,96;17.282,87;36.732,83;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.579,21;18.579,21;18.153,62;11.827.880,44;50,58%;0,00;18.153,62;0,00;18.579,21;1
17;EC-EC - ECONOMIA (2019);93110;12101;Complemento Específico P. Funcionario-Adm. Gral. Área Económ;36.874,64;44.617,51;81.492,15;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47.199,76;47.199,76;34.292,39;11.827.880,44;57,92%;0,00;34.292,39;0,00;47.199,76;1
17;EC-EC - ECONOMIA (2019);93110;12103;Otros complementos- Admon.Gral.Area Económica;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;987,28;987,28;-987,28;11.827.880,44; ;0,00;-987,28;0,00;987,28;1
17;EC-EC - ECONOMIA (2019);93110;13000;Retribuciones básicas P. Laboral Fijo-Admon. Gral. Área Econ;26.322,90;695,71;27.018,61;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.759,65;8.759,65;18.258,96;11.827.880,44;32,42%;0,00;18.258,96;0,00;8.759,65;1
17;EC-EC - ECONOMIA (2019);93110;13002;Otras remuneraciones P. Laboral Fijo-Admon. Gral. Área Econ.;24.029,12;842,47;24.871,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8.488,27;8.488,27;16.383,32;11.827.880,44;34,13%;0,00;16.383,32;0,00;8.488,27;1
17;EC-EC - ECONOMIA (2019);93110;13101;Indefinidos no fijos de plantilla-Admon. Gral. Área Económi.;424.575,70;18.933,84;443.509,54;0,00;0,00;0,00;0,00;0,00;0,00;0,00;229.784,46;229.784,46;213.725,08;11.827.880,44;51,81%;0,00;213.725,08;0,00;229.784,46;1
17;EC-EC - ECONOMIA (2019);93110;15000;Productividad-Administración General Área Económica.;47.075,16;0,00;47.075,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32.971,35;32.971,35;14.103,81;11.827.880,44;70,04%;0,00;14.103,81;0,00;32.971,35;1
17;EC-EC - ECONOMIA (2019);93110;15100;Gratificaciones-Adiministraciones Gral.Area Económica;5.684,25;15,87;5.700,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;767,00;767,00;4.933,12;11.827.880,44;13,46%;0,00;4.933,12;0,00;767,00;1
17;EC-EC - ECONOMIA (2019);93110;16000;Seguridad Social-Administración Gral. Área Económica.;197.122,00;23.147,93;220.269,93;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101.261,83;101.261,83;119.008,10;11.827.880,44;45,97%;0,00;119.008,10;0,00;101.261,83;1
17;EC-EC - ECONOMIA (2019);93110;16204;Acción Social-Administración General Área Económica;22.803,24;0,00;22.803,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.830,69;7.830,69;14.972,55;11.827.880,44;34,34%;0,00;14.972,55;0,00;7.830,69;1
17;EC-EC - ECONOMIA (2019);93110;21600;Repar., manten. y conserv.equip. proc.inf-Area Económic;0,00;219,33;219,33;219,33;0,00;0,00;0,00;0,01;997,08;0,00;0,00;1.216,42;-997,09;1.291.510,44;454,60%;0,00;-997,09;219,33;1.435,75;2
17;EC-EC - ECONOMIA (2019);93110;22000;Ordinario no inventariable-Admon. Gral. Área Económica;720,00;0,00;720,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;420,00;1.291.510,44;0,00%;0,00;420,00;0,00;300,00;2
17;EC-EC - ECONOMIA (2019);93110;22104;Suministro vestuario-Admon. Gral. Área Económica;300,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;1.291.510,44;0,00%;0,00;300,00;0,00;0,00;2
17;EC-EC - ECONOMIA (2019);93110;22201;Postales-Admon.-General Área Económica.;720,00;0,00;720,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;620,00;1.291.510,44;0,00%;0,00;620,00;0,00;100,00;2
17;EC-EC - ECONOMIA (2019);93110;23000;Dietas mienbros órganos gobierno-Admon. Gral. Área Económica;1.000,00;0,00;1.000,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;533,35;933,35;66,65;1.291.510,44;53,34%;0,00;66,65;0,00;933,35;2
17;EC-EC - ECONOMIA (2019);93110;23020;Dietas personal no directivo-Admon. Gral. Área Económica;100,00;0,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;100,00;2
17;EC-EC - ECONOMIA (2019);93110;23100;Locomoción mienbros organos gobierno-Admon. Gral. Área Econó;1.500,00;0,00;1.500,00;1.300,00;0,00;0,00;0,00;0,00;0,00;0,00;112,00;1.412,00;88,00;1.291.510,44;7,47%;0,00;88,00;0,00;1.412,00;2
17;EC-EC - ECONOMIA (2019);93110;23120;Locomosión personal no directivo-Admon. Gral. Área Económica;1.200,00;0,00;1.200,00;1.200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.200,00;0,00;1.291.510,44;0,00%;0,00;0,00;0,00;1.200,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12000;Sueldos del grupo A 1 P. Funcionario-Servicio de Intervenció;83.461,06;70.743,92;154.204,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47.005,24;47.005,24;107.199,74;11.827.880,44;30,48%;0,00;107.199,74;0,00;47.005,24;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12003;Sueldos grupo C1 P. Funcionario-Servicio de Intervención;57.121,20;658,36;57.779,56;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7.033,09;7.033,09;50.746,47;11.827.880,44;12,17%;0,00;50.746,47;0,00;7.033,09;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12004;Sueldos grupo C2 P. Funcionario-Servicio de Intervención;19.445,82;1.149,71;20.595,53;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.135,51;12.135,51;8.460,02;11.827.880,44;58,92%;0,00;8.460,02;0,00;12.135,51;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12006;Trienios Personal Funcionario-Servicio de Intervención;48.619,92;751,26;49.371,18;0,00;0,00;0,00;0,00;0,00;0,00;0,00;18.656,66;18.656,66;30.714,52;11.827.880,44;37,79%;0,00;30.714,52;0,00;18.656,66;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12100;Complemento destino Personal funcionario-Servicio Intervenc.;83.419,68;-13.090,78;70.328,90;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34.184,06;34.184,06;36.144,84;11.827.880,44;48,61%;0,00;36.144,84;0,00;34.184,06;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12101;Complemen.especifi.Personal funcionario-Servicio Intervenció;217.684,18;-22.488,02;195.196,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;96.117,82;96.117,82;99.078,34;11.827.880,44;49,24%;0,00;99.078,34;0,00;96.117,82;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;12103;Otros complementos. Servicio de Intervención;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.541,82;6.541,82;-6.541,82;11.827.880,44; ;0,00;-6.541,82;0,00;6.541,82;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;13000;Retrib. basicas personal laboral-Servicio Intervención;36.555,60;1.866,39;38.421,99;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.847,21;22.847,21;15.574,78;11.827.880,44;59,46%;0,00;15.574,78;0,00;22.847,21;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;13002;Otras remuner. personal laboral fijo-Servicio Intervención;34.450,42;2.326,37;36.776,79;0,00;0,00;0,00;0,00;0,00;0,00;0,00;22.301,54;22.301,54;14.475,25;11.827.880,44;60,64%;0,00;14.475,25;0,00;22.301,54;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;13101;Indefinidos no fijos de plantilla-Servicio Intervención;220.798,30;16.627,11;237.425,41;0,00;0,00;0,00;0,00;0,00;0,00;0,00;182.359,15;182.359,15;55.066,26;11.827.880,44;76,81%;0,00;55.066,26;0,00;182.359,15;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;15000;Productividad-Servicio de Intervención;16.017,48;0,00;16.017,48;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32.085,04;32.085,04;-16.067,56;11.827.880,44;200,31%;0,00;-16.067,56;0,00;32.085,04;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;15100;Gratificaciones. Servicio de Intervención;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.869,19;3.869,19;-3.869,19;11.827.880,44; ;0,00;-3.869,19;0,00;3.869,19;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;16000;Seguridad Social-Servicio de Intervención;254.165,18;14.887,07;269.052,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120.175,47;120.175,47;148.876,78;11.827.880,44;44,67%;0,00;148.876,78;0,00;120.175,47;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;16204;Acción social-Servicio de Intervención;29.643,60;0,00;29.643,60;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.748,79;14.748,79;14.894,81;11.827.880,44;49,75%;0,00;14.894,81;0,00;14.748,79;1
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;20600;Arrend.equipo proceso información- Servicio de Intervención;4.339,58;1.040,70;5.380,28;1.040,70;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.040,70;4.339,58;1.291.510,44;0,00%;0,00;4.339,58;1.040,70;2.081,40;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;21600;Repar.manten. conserv.equip.procesos informac.-Serv.Interven;0,00;3.532,02;3.532,02;3.532,02;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.532,02;0,00;1.291.510,44;0,00%;0,00;0,00;3.532,02;7.064,04;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;22000;Ordinario no inventariable-Servicio Intervención;400,00;0,00;400,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;400,00;1.291.510,44;0,00%;0,00;400,00;0,00;0,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;22001;Prensa,revista libros y publicaciones-Servicio Intervención;2.931,12;0,00;2.931,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;120,00;120,00;2.811,12;1.291.510,44;4,09%;0,00;2.811,12;0,00;120,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;22706;Estudios y trabajos técnicos-Servicio de Intervención;37.000,00;0,00;37.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;37.000,00;1.291.510,44;0,00%;0,00;37.000,00;0,00;0,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;23010;Del personal directivo-Servicio Intervención;300,00;0,00;300,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;300,00;1.291.510,44;0,00%;0,00;300,00;0,00;0,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;23110;Locomoción personal directivo-Servicio de Intervención.;360,00;0,00;360,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;360,00;1.291.510,44;0,00%;0,00;360,00;0,00;0,00;2
17;IN-IN- INTERVENCIÓN CENTRO GESTOR;93111;64100;Gastos en aplicaciones informáticas-Servicio Intervención;40.000,00;0,00;40.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40.000,00;40.000,00;0,00%;0,00;40.000,00;0,00;0,00;6
17;TS-EC - TESORERIA (2019);93410;12000;Sueldo grupo A1 Pers. funcionario-Servicio de Tesiorería;17.478,20;988,07;18.466,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.339,53;11.339,53;7.126,74;11.827.880,44;61,41%;0,00;7.126,74;0,00;11.339,53;1
17;TS-EC - TESORERIA (2019);93410;12003;Sueldo grupo C! Perso. funcionario-Servicio de Tesorería;22.841,36;1.266,00;24.107,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.154,19;14.154,19;9.953,17;11.827.880,44;58,71%;0,00;9.953,17;0,00;14.154,19;1
17;TS-EC - TESORERIA (2019);93410;12004;Sueldo del grupo C2 Perso. funcionario-Servicio de Tesorería;19.456,90;1.142,20;20.599,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.080,43;12.080,43;8.518,67;11.827.880,44;58,65%;0,00;8.518,67;0,00;12.080,43;1
17;TS-EC - TESORERIA (2019);93410;12006;Trienios Personal funcionario-Servicio de Tesorería;15.688,68;389,78;16.078,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9.872,19;9.872,19;6.206,27;11.827.880,44;61,40%;0,00;6.206,27;0,00;9.872,19;1
17;TS-EC - TESORERIA (2019);93410;12100;Complem. destino Pers. funcionario-Servicio de Tesiorería;32.014,68;1.780,89;33.795,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;19.540,69;19.540,69;14.254,88;11.827.880,44;57,82%;0,00;14.254,88;0,00;19.540,69;1
17;TS-EC - TESORERIA (2019);93410;12101;Complem.específico Pers. funcionario-Servicio de Tesorería;105.575,26;6.357,16;111.932,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;66.662,09;66.662,09;45.270,33;11.827.880,44;59,56%;0,00;45.270,33;0,00;66.662,09;1
17;TS-EC - TESORERIA (2019);93410;12103;Otros complem. Pers. funcionario-Servicio de Tesorería;723,84;17,49;741,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.213,06;1.213,06;-471,73;11.827.880,44;163,63%;0,00;-471,73;0,00;1.213,06;1
17;TS-EC - TESORERIA (2019);93410;13000;Retrib. Básicas Pers.laboral fijo-Servicio de Tesorería;38.828,82;2.247,91;41.076,73;0,00;0,00;0,00;0,00;0,00;0,00;0,00;17.377,48;17.377,48;23.699,25;11.827.880,44;42,30%;0,00;23.699,25;0,00;17.377,48;1
17;TS-EC - TESORERIA (2019);93410;13001;Horas extraordinarias. Tesorería;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.020,35;1.020,35;-1.020,35;11.827.880,44; ;0,00;-1.020,35;0,00;1.020,35;1
17;TS-EC - TESORERIA (2019);93410;13002;Otras remuner. Pers. laboral fijo-Servicio de Tesorería;49.580,40;2.221,81;51.802,21;0,00;0,00;0,00;0,00;0,00;0,00;0,00;23.630,95;23.630,95;28.171,26;11.827.880,44;45,62%;0,00;28.171,26;0,00;23.630,95;1
17;TS-EC - TESORERIA (2019);93410;13101;Indefinidos no fijos de plantilla-Servicio de Tesorería;213.867,90;12.137,02;226.004,92;0,00;0,00;0,00;0,00;0,00;0,00;0,00;129.095,86;129.095,86;96.909,06;11.827.880,44;57,12%;0,00;96.909,06;0,00;129.095,86;1
17;TS-EC - TESORERIA (2019);93410;15000;Productividad-Servicio de Tesorería;63.619,08;0,00;63.619,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;32.898,12;32.898,12;30.720,96;11.827.880,44;51,71%;0,00;30.720,96;0,00;32.898,12;1
17;TS-EC - TESORERIA (2019);93410;15100;Gratificaciones. Tesorería;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16.153,04;16.153,04;-16.153,04;11.827.880,44; ;0,00;-16.153,04;0,00;16.153,04;1
17;TS-EC - TESORERIA (2019);93410;16000;Seguridad Social-Servicio de Tesorería;179.702,18;6.234,92;185.937,10;0,00;0,00;0,00;0,00;0,00;0,00;0,00;85.783,74;85.783,74;100.153,36;11.827.880,44;46,14%;0,00;100.153,36;0,00;85.783,74;1
17;TS-EC - TESORERIA (2019);93410;16204;Acción Social-Servicio de Tesorería;19.332,12;0,00;19.332,12;0,00;0,00;0,00;0,00;0,00;0,00;0,00;11.106,62;11.106,62;8.225,50;11.827.880,44;57,45%;0,00;8.225,50;0,00;11.106,62;1
17;TS-EC - TESORERIA (2019);93410;21600;Rep.,mant. y conserv.equipos informaticos-Servicio  Tesorerí;1.297,84;918,72;2.216,56;918,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;918,72;1.297,84;1.291.510,44;0,00%;0,00;1.297,84;918,72;1.837,44;2
17;TS-EC - TESORERIA (2019);93410;22000;Ordinario no inveentariable-Servicio de Tesorería;1.089,11;0,00;1.089,11;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.089,11;1.291.510,44;0,00%;0,00;1.089,11;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22001;Prensa,revista,libros y publicaciones-Servicio de Tesorería;200,00;0,00;200,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;200,00;1.291.510,44;0,00%;0,00;200,00;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22003;Ordinario no inventatiable para almacén-Servico de Tesorería;625,65;0,00;625,65;0,00;0,00;0,00;0,00;483,32;0,00;0,00;0,00;483,32;142,33;1.291.510,44;0,00%;0,00;142,33;0,00;483,32;2
17;TS-EC - TESORERIA (2019);93410;22201;Postales-Servicio de Tesorería;62,00;0,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;62,00;1.291.510,44;0,00%;0,00;62,00;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22300;Transporte mercancías-Servicio de Tesorería;30,00;0,00;30,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;30,00;1.291.510,44;0,00%;0,00;30,00;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22500;Tributos estatales-Servicio de Tesorería;1.000,00;0,00;1.000,00;2.662,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.662,32;-1.662,32;1.291.510,44;0,00%;0,00;-1.662,32;0,00;2.662,32;2
17;TS-EC - TESORERIA (2019);93410;22501;Tributos de las comdades Autónomas-Servicio de Tesorería;46.780,20;0,00;46.780,20;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;46.780,20;1.291.510,44;0,00%;0,00;46.780,20;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22502;Tributos de las Entidades locales-Servicio de Tesoreria;3.000,00;0,00;3.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;3.000,00;1.291.510,44;0,00%;0,00;3.000,00;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22611;Idemnizaciones-Servicio de Tesorería;2.000,00;0,00;2.000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2.000,00;1.291.510,44;0,00%;0,00;2.000,00;0,00;0,00;2
17;TS-EC - TESORERIA (2019);93410;22708;Servicios de recaudación a favor de la entidad- Serv de Teso;1.467.500,00;0,00;1.467.500,00;0,00;0,00;0,00;0,00;305.947,27;0,00;0,00;294.052,73;600.000,00;867.500,00;1.291.510,44;20,04%;0,00;867.500,00;3.172.503,94;3.772.503,94;2
